Name,Date,TimeStep,Site,Module,Side,A1,A2,Row,Column,Label
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,968,4240,CCA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1469,4543,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,304,4691,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1606,4317,B
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1423,3295,*BRMA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,322,4137,C
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,999,3727,*BRMA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,889,3480,B
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1959,3017,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1888,4479,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1040,4143,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,762,4159,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1236,4699,CCA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,1033,4542,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2332,2807,*BRMA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2788,2354,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3334,1391,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3375,2762,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3164,2049,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3274,1588,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2649,1872,Sand
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2003,2540,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3099,1632,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2895,1545,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2139,2473,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2225,2336,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2613,4738,Sand
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2225,3823,*BRMA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3446,4497,Sand
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2012,3806,*BRMA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3761,3677,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3533,4515,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3650,3598,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3511,4002,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2888,3313,T
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,2280,3835,CCA
H_11_S 18_06_12.JPG,6/12/18,5,HAN,11,S,,,3342,3974,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,965,1451,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,765,1218,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1631,657,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,912,1583,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1495,1588,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1250,2150,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1248,2539,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1779,2790,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,682,2668,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,822,1823,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1681,937,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1001,720,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1244,839,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1619,4801,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1586,3974,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1519,3025,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1284,3127,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1319,3765,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1431,4542,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1905,3599,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1791,2900,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,683,4738,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1790,4231,C
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1959,3182,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1341,3616,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2013,4344,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,1096,4741,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3007,2292,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2906,1551,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3191,1059,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2192,1786,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3258,2118,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3345,2643,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3106,2575,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3390,752,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2899,2700,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2497,920,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2729,974,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2207,841,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2078,1644,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2641,2471,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2604,4718,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2826,3922,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3063,3416,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3396,4674,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2103,4949,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2220,3844,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3166,3705,T
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,3261,3028,Sand
H_11_T 18_06_12.JPG,6/12/18,5,HAN,11,T,,,2327,4345,Sand
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1796,1608,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1481,2453,*RDMA
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1891,1782,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,647,1919,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1268,1446,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1687,2147,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1404,2609,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1494,2229,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,686,2503,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1832,2854,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1996,2161,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1064,1310,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1755,1769,*BRMA
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,696,2289,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1237,2698,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,866,1254,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2052,4056,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1499,4135,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,973,3832,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1420,3589,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1214,4235,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,808,3693,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,772,3431,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,688,3503,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1734,4584,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1233,4354,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1145,3160,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1685,4096,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1609,4554,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,707,3293,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,1528,4557,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3099,2393,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3044,2317,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2856,2468,*RDMA
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3032,2531,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2420,2121,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2140,2453,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2796,2924,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2632,1868,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2806,2989,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2667,2409,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3014,4583,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2358,3988,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2290,3955,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2528,3598,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2876,4708,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3072,4046,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3066,3979,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,3013,3073,T
H_12_N 18_06_12.JPG,6/12/18,5,HAN,12,N,,,2147,4370,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1924,2094,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1686,2154,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,828,1157,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1881,2771,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,631,2929,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1784,995,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1994,2020,Sand
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,452,2743,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,706,1886,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,873,1399,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,323,1466,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,429,1729,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1583,2620,MA
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,520,2958,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1489,4020,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1409,3905,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1723,3657,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1671,4301,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,372,3025,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1644,4899,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,897,3677,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,840,4157,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,280,4069,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,797,4553,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,635,4836,*RDMA
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,519,3268,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,1448,2988,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2695,2796,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2386,1730,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2438,2910,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2090,1026,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3398,2076,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2671,2219,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2378,1477,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3067,2845,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3206,2244,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3460,1457,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2914,1131,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2132,2346,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2552,3254,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3435,4668,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2385,3682,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2705,3012,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2868,4732,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2715,4292,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3462,4893,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3434,3857,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2856,3526,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,2444,4586,T
H_12_S 18_06_12.JPG,6/12/18,5,HAN,12,S,,,3276,3712,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1888,2500,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1789,2565,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1491,1773,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1255,1387,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,925,1135,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1597,2651,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1785,1514,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1301,1868,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1950,2165,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1623,2422,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1373,1667,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,761,1209,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,843,1642,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1872,1814,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1079,4388,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1004,2982,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,635,3191,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1806,3547,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1253,4260,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1867,4142,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,846,4254,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1223,3022,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,841,3916,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1170,3647,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,886,4656,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1836,3593,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,1644,4738,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,897,4443,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2772,2270,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,3103,2506,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2568,2935,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,3201,1734,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2921,2696,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2033,2819,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2419,1364,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2150,1281,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,3161,2107,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2774,2089,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2184,2452,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2388,2832,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2497,1981,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2634,1043,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2503,4656,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2163,4733,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2917,4465,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2215,3590,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,3379,3973,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,3089,3521,Sand
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2934,4655,T
H_12_T 18_06_12.JPG,6/12/18,5,HAN,12,T,,,2875,3627,Sand
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1149,2673,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1714,2188,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,891,2268,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1690,2490,B
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1557,2954,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2040,2347,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,955,2374,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,755,2919,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1746,2271,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1350,1765,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1316,2407,MA
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1297,1721,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1631,1924,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,905,3369,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1050,3154,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1346,4330,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,893,3778,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,761,3050,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1457,3251,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2037,3606,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1030,3037,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1152,3300,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1142,3396,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,884,3500,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,1688,3419,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,918,4436,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2403,2395,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2436,2115,B
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2807,2129,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2613,1600,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2104,2888,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3020,1663,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2598,2853,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2042,2329,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3396,1995,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2996,2843,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2331,2519,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2325,2301,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2822,2236,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2755,4178,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2550,3538,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2955,3200,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3019,3841,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3124,3596,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3281,4060,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3031,3745,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,3304,3816,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2112,3861,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2442,3795,T
H_07_N 18_08_28.JPG,8/28/18,6,HAN,7,N,,,2732,3406,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1394,2038,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1629,2060,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1911,1822,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1649,2228,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,970,2207,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,767,1513,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1317,2446,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1984,2728,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,824,2840,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1593,2112,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1393,1599,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,981,2518,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1993,2865,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2048,4242,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1770,2994,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,902,3161,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1931,4304,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1198,3401,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1627,3501,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1207,3085,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1097,3100,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1134,4309,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2002,3893,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,945,3004,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2031,3369,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,1145,3397,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,3416,2762,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,3456,2490,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2158,2537,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2257,2895,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,3388,2336,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2430,2257,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,3408,2562,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2825,2739,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2944,2940,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2237,2078,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2527,2543,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2612,2214,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,3069,2734,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2186,3622,T
H_07_S 18_08_28.JPG,8/28/18,6,HAN,7,S,,,2839,3328,T
